"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Scaring people away from filling out the Census is a direct threat to democracy #uncool https://t.co/lzJXMcsueg #vulnerabledata #opendata",FALSE,3,NA,2017-02-17 13:45:05,FALSE,NA,"832586669916303360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","denicewross",1,FALSE,FALSE,NA,NA
"De l'open-data à la #Justice prédictive via @franceinter #OpenData #IA #AI #LegalTech #AccesAuDroit #Legal #Tech  https://t.co/2vmlBXWHd2",FALSE,0,NA,2017-02-17 13:44:29,FALSE,NA,"832586519516946433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuriPhoneFR",3,FALSE,FALSE,NA,NA
"RT @ODILeeds: White House #opendata got wiped out this week - https://t.co/VFsKbW7OYy",FALSE,0,NA,2017-02-17 13:44:03,FALSE,NA,"832586408292397056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MRAJPalmer",1,TRUE,FALSE,NA,NA
"RT @InseeOI: #OpenData
L'Insee diffuse massivement ses #statistiques : tableaux, bases de données, publications…
https://t.co/9qRca1mYZ2",FALSE,0,NA,2017-02-17 13:42:37,FALSE,NA,"832586049763282944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bluebird974",2,TRUE,FALSE,NA,NA
"RT @ProjectOpenUP: Any plans for next weekend? #ODCamp is back! 25-26.02.2017 in #Cardiff @ODcamp Learn more on #opendata https://t.co/haHx…",FALSE,0,NA,2017-02-17 13:42:01,FALSE,NA,"832585896885157889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ODcamp",2,TRUE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 13:41:36,FALSE,NA,"832585792350470144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soctorresv",61,TRUE,FALSE,NA,NA
"RT @paulbradshaw: Fascinating chat with @StevensBenW and MA students @BCUJournalism about #opendata today - plans to release more fire serv…",FALSE,0,NA,2017-02-17 13:41:28,FALSE,NA,"832585757898444800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StevensBenW",6,TRUE,FALSE,NA,NA
"RT @ProjectOpenUP: Any plans for next weekend? #ODCamp is back! 25-26.02.2017 in #Cardiff @ODcamp Learn more on #opendata https://t.co/haHx…",FALSE,0,NA,2017-02-17 13:40:57,FALSE,NA,"832585629221392384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markbraggins",2,TRUE,FALSE,NA,NA
"RT @inria_alumni: Découvrez le parcours de @fbancilhon Fondateur et Président de C-Radar #OpenData #BigData #DataViz #MachineLearning https…",FALSE,0,NA,2017-02-17 13:40:37,FALSE,NA,"832585547109462023",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fbancilhon",5,TRUE,FALSE,NA,NA
"@MinistryData we are coming 4 Bootcamp������#opendata #challenge @kasia_zwolak @pau_linaso https://t.co/3UJNarNjzm",FALSE,0,"MinistryData",2017-02-17 13:40:32,FALSE,NA,"832585526335172612","798055582615957504","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TechSoupEurope",0,FALSE,FALSE,NA,NA
"RT @EU_DataPortal: Do you excel and innovate using #OpenData? Apply for the UN Public Service Awards! Read it in our news of the day https:…",FALSE,0,NA,2017-02-17 13:39:45,FALSE,NA,"832585326233341953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","menplanner",2,TRUE,FALSE,NA,NA
"RT @inria_alumni: Découvrez le parcours de @fbancilhon Fondateur et Président de C-Radar #OpenData #BigData #DataViz #MachineLearning https…",FALSE,0,NA,2017-02-17 13:39:43,FALSE,NA,"832585317395922944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ittranslation",5,TRUE,FALSE,NA,NA
"RT @digiphile: I dislike framing of efforts to archive #opendata as ""resistance"" or ""opposition."" #OpenGov is for ALL Americans. It's about…",FALSE,0,NA,2017-02-17 13:39:13,FALSE,NA,"832585193391325184",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",40,TRUE,FALSE,NA,NA
"RT @OpenDataWatch: A similar message can be told for #opendata. We need stories of development progress. https://t.co/91UjsbTiT7 via @ElizS…",FALSE,0,NA,2017-02-17 13:39:04,FALSE,NA,"832585156133257216",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",5,TRUE,FALSE,NA,NA
"RT @paulbradshaw: Fascinating chat with @StevensBenW and MA students @BCUJournalism about #opendata today - plans to release more fire serv…",FALSE,0,NA,2017-02-17 13:38:57,FALSE,NA,"832585125477101569",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",6,TRUE,FALSE,NA,NA
"RT @metamedio: Hack for social good at this Open Data Challenge in Wilmington https://t.co/Ykwjw5dw96 #OpenData",FALSE,0,NA,2017-02-17 13:38:48,FALSE,NA,"832585090681167872",NA,"<a href=""http://www.innonational.com"" rel=""nofollow"">AutomateRobot_opendata</a>","OpenDataMonkey",3,TRUE,FALSE,NA,NA
"Behind the scenes: cleaning dirty #Data !! @Impactstory @oaDOI_org 
#opendata #openaccess https://t.co/65QMJUVxLQ",FALSE,0,NA,2017-02-17 13:38:43,FALSE,NA,"832585066593136640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indiaopendata",0,FALSE,FALSE,NA,NA
"Hack for social good at this Open Data Challenge in Wilmington https://t.co/Ykwjw5dw96 #OpenData",FALSE,0,NA,2017-02-17 13:38:20,FALSE,NA,"832584970820534272",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","metamedio",3,FALSE,FALSE,NA,NA
"RT @Bitkom_Software: Großes Plädoyer von Sabrina Zeplin von @otto_de für #OpenData und #Datendemokratie beim #BDS17 Bedeutung steigt, denn…",FALSE,0,NA,2017-02-17 13:37:39,FALSE,NA,"832584798648561665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eszet",5,TRUE,FALSE,NA,NA
"RT @paulbradshaw: Fascinating chat with @StevensBenW and MA students @BCUJournalism about #opendata today - plans to release more fire serv…",FALSE,0,NA,2017-02-17 13:37:08,FALSE,NA,"832584667501039616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BCUJournalism",6,TRUE,FALSE,NA,NA
"RT @OpenDataZurich: Neu könnt ihr unsere #CSV-#OpenData auch per CKAN-#API abrufen. Z.B. Gastrobetriebe 2016: https://t.co/JwwyM3dH4N
https…",FALSE,0,NA,2017-02-17 13:35:28,FALSE,NA,"832584251233153024",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","mvkennelly",3,TRUE,FALSE,NA,NA
"RT @OpenDataWatch: A similar message can be told for #opendata. We need stories of development progress. https://t.co/91UjsbTiT7 via @ElizS…",FALSE,0,NA,2017-02-17 13:35:02,FALSE,NA,"832584141849899009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GChenais",5,TRUE,FALSE,NA,NA
"Fascinating chat with @StevensBenW and MA students @BCUJournalism about #opendata today - plans to release more fir… https://t.co/ioUubFxnuC",FALSE,7,NA,2017-02-17 13:34:32,TRUE,NA,"832584013122502657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulbradshaw",6,FALSE,FALSE,NA,NA
"RT @Orti_ICom: Ecco le prime 10 Regioni per numero di #OpenData. Cosa sta cambiando?   https://t.co/URKad0gmck https://t.co/XimEtqPIXH",FALSE,0,NA,2017-02-17 13:34:23,FALSE,NA,"832583977940692992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eusebiofg",11,TRUE,FALSE,NA,NA
"RT @digiphile: I dislike framing of efforts to archive #opendata as ""resistance"" or ""opposition."" #OpenGov is for ALL Americans. It's about…",FALSE,0,NA,2017-02-17 13:33:24,FALSE,NA,"832583729952362500",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","mdusing",40,TRUE,FALSE,NA,NA
"RT @dagoneye: “Non ‘open data’, ma ‘dati pubblici’: la metafora dell’acqua” by @aborruso https://t.co/1jQWUQyUoj #OpenData #DatiPubblici #C…",FALSE,0,NA,2017-02-17 13:32:51,FALSE,NA,"832583589397164032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marcofromsicily",3,TRUE,FALSE,NA,NA
"RT @NatureCellBio: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t.…",FALSE,0,NA,2017-02-17 13:32:47,FALSE,NA,"832583575753076740",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tangming2005",5,TRUE,FALSE,NA,NA
"Springer Nature: Find out how #OpenData benefits researchers, research communities and society as…… https://t.co/x5nCg0mW4d",FALSE,0,NA,2017-02-17 13:32:39,TRUE,NA,"832583539774205953",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Tech_Terrorist",0,FALSE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 13:32:26,FALSE,NA,"832583485252591621",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hauck",61,TRUE,FALSE,NA,NA
"RT @OpenDataKoeln: Neuer Datensatz: LKW Sperrzone #karneval als #opendata #geojson https://t.co/V8bvuPHOyM #koeln Weitere Infos: https://t.…",FALSE,0,NA,2017-02-17 13:31:37,FALSE,NA,"832583282588020738",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Raymond_de",1,TRUE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 13:30:46,FALSE,NA,"832583068154224640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peterkwells",61,TRUE,FALSE,NA,NA
"A similar message can be told for #opendata. We need stories of development progress. https://t.co/91UjsbTiT7 via @ElizStuart of @ODIdev",FALSE,1,NA,2017-02-17 13:30:02,FALSE,NA,"832582882669391873",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OpenDataWatch",5,FALSE,FALSE,NA,NA
"RT @BrionyPhi1: Just caught up with @godanSec Documentary Web Series. Great video content bringing #opendata in #agriculture to life https:…",FALSE,0,NA,2017-02-17 13:29:53,FALSE,NA,"832582845315047425",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",2,TRUE,FALSE,NA,NA
"RT @zzsylvester: #Lidar - derived morphology of lava flow in eastern Oregon; #opendata from @OregonGeology website https://t.co/oqbIjlDTdr",FALSE,0,NA,2017-02-17 13:29:45,FALSE,NA,"832582809860595714",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hauck",156,TRUE,FALSE,NA,NA
"Got lost in browsing #opendata at @rijksmuseum, #mkghamburg (@_AntjeSchmidt) and @Europeanaeu. Guess I can get away… https://t.co/mfvaXy0QLq",FALSE,4,NA,2017-02-17 13:29:07,TRUE,NA,"832582651177496581",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","zelpst",0,FALSE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 13:28:44,FALSE,NA,"832582557099290624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abcblankzyx",61,TRUE,FALSE,NA,NA
"RT @digiphile: I dislike framing of efforts to archive #opendata as ""resistance"" or ""opposition."" #OpenGov is for ALL Americans. It's about…",FALSE,0,NA,2017-02-17 13:28:44,FALSE,NA,"832582555094368257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","laurelatoreilly",40,TRUE,FALSE,NA,NA
"RT @BrionyPhi1: Just caught up with @godanSec Documentary Web Series. Great video content bringing #opendata in #agriculture to life https:…",FALSE,0,NA,2017-02-17 13:28:01,FALSE,NA,"832582373443248130",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","godanSec",2,TRUE,FALSE,NA,NA
"RT @LeaDouhard: #SaveTheDate 28/02 pr parler des nouvelles thématiques du gouvernement ouvert = #opendata #opengov au ❤️ de votre vie quoti…",FALSE,0,NA,2017-02-17 13:26:16,FALSE,NA,"832581935469846529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","X_Albouy",3,TRUE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 13:24:21,FALSE,NA,"832581451296206848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Campbell_JD_",61,TRUE,FALSE,NA,NA
"RT @PleasureEthics: @PleasureEthics all efforts go into making weapons &amp; walls of divide, until the end #opendata #smartcities #bigdata #ai",FALSE,0,NA,2017-02-17 13:24:08,FALSE,NA,"832581395822366722",NA,"<a href=""http://iot.com"" rel=""nofollow"">The IoT Center</a>","binaryloom",1,TRUE,FALSE,NA,NA
"@PleasureEthics all efforts go into making weapons &amp; walls of divide, until the end #opendata #smartcities #bigdata #ai",FALSE,0,"PleasureEthics",2017-02-17 13:22:36,FALSE,"832580357815943170","832581010621599744","352615777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PleasureEthics",1,FALSE,FALSE,NA,NA
"RT @zzsylvester: #Lidar - derived morphology of lava flow in eastern Oregon; #opendata from @OregonGeology website https://t.co/oqbIjlDTdr",FALSE,0,NA,2017-02-17 13:22:24,FALSE,NA,"832580963314065409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeffHavig",156,TRUE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 13:22:11,FALSE,NA,"832580905621397504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nickmhalliday",61,TRUE,FALSE,NA,NA
"#opendata #transport @NvelleAquitaine https://t.co/jSg8YODGUn",FALSE,0,NA,2017-02-17 13:22:08,FALSE,NA,"832580895559258112",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","jmlazard",1,FALSE,FALSE,NA,NA
"@PleasureEthics If you can't talk you'll never survive in peace with new threats #opendata #smartcities #bigdata #ai",FALSE,0,"PleasureEthics",2017-02-17 13:20:00,FALSE,"832580021369847808","832580357815943170","352615777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PleasureEthics",0,FALSE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 13:20:00,FALSE,NA,"832580356213706755",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NatRevMCB",61,TRUE,FALSE,NA,NA
"RT @EU_DataPortal: Do you excel and innovate using #OpenData? Apply for the UN Public Service Awards! Read it in our news of the day https:…",FALSE,0,NA,2017-02-17 13:19:20,FALSE,NA,"832580188781297664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","latejo",2,TRUE,FALSE,NA,NA
"@PleasureEthics no imaginative habitats, no biodiversity, no superior language &amp; speech skills = slow #opendata #smartcities #bigdata #ai",FALSE,0,"PleasureEthics",2017-02-17 13:18:40,FALSE,"832579535954640899","832580021369847808","352615777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PleasureEthics",0,FALSE,FALSE,NA,NA
"RT @OpenDataZurich: Neu könnt ihr unsere #CSV-#OpenData auch per CKAN-#API abrufen. Z.B. Gastrobetriebe 2016: https://t.co/JwwyM3dH4N
https…",FALSE,0,NA,2017-02-17 13:18:23,FALSE,NA,"832579952285466624",NA,"<a href=""http://www.jacobus.co.uk"" rel=""nofollow"">JSL Retweeter</a>","JacobusSystems",3,TRUE,FALSE,NA,NA
"RT @datosgob: Mapping #opendata governance models: Who makes decisions about government data and how? https://t.co/TNQJ20C5TJ",FALSE,0,NA,2017-02-17 13:17:19,FALSE,NA,"832579683157934080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dcaballol",2,TRUE,FALSE,NA,NA
"RT @koujikozaki: LODチャレンジ2016の受賞作品が発表されました！
授賞式は3月11日（土）に東京大学本郷キャンパスにて開催です．
#lodc2016 #opendata #lod
https://t.co/nVNl86InWH",FALSE,0,NA,2017-02-17 13:17:07,FALSE,NA,"832579631291125760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reali_ze",7,TRUE,FALSE,NA,NA
"RT @datosgob: Ya es posible acceder a 170  portales #opendata del mundo desde una sola #app. ¡Descárgatela! Es gratis: uhttp://ow.ly/KODH30…",FALSE,0,NA,2017-02-17 13:16:59,FALSE,NA,"832579600433704960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dcaballol",7,TRUE,FALSE,NA,NA
"@pleasureethics smart, they made all sorts of logical things, no flutes  https://t.co/Kh8Hb5ogWj #opendata… https://t.co/n1HrEImtAq",FALSE,0,"PleasureEthics",2017-02-17 13:16:44,TRUE,"832572195083804674","832579535954640899","352615777","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PleasureEthics",0,FALSE,FALSE,NA,NA
"Neu könnt ihr unsere #CSV-#OpenData auch per CKAN-#API abrufen. Z.B. Gastrobetriebe 2016: https://t.co/JwwyM3dH4N
https://t.co/nGM3luzmFt",FALSE,2,NA,2017-02-17 13:16:18,FALSE,NA,"832579427376701441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OpenDataZurich",3,FALSE,FALSE,NA,NA
"RT @SamyNakache: [#SmartCity] Voici les villes intelligentes de France. #OpenData https://t.co/mY1VF7kKAH https://t.co/gN8M0Veaf3",FALSE,0,NA,2017-02-17 13:14:36,FALSE,NA,"832578998643331074",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","latejo",2,TRUE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 13:12:32,FALSE,NA,"832578479929516032",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Big_58",61,TRUE,FALSE,NA,NA
"RT @SpringerNature: Find out how #OpenData benefits researchers, research communities and society as a whole #LoveYourData #LYD17 https://t…",FALSE,0,NA,2017-02-17 13:12:05,FALSE,NA,"832578364842135553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ccafaro1",61,TRUE,FALSE,NA,NA
"@OKnox oh shoot. Right... ugh. My #opendata #transparency brain of optimism is misfiring.",FALSE,2,"OKnox",2017-02-17 13:12:03,FALSE,"832578124974014464","832578358856806402","11771512","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsWZ",0,FALSE,FALSE,NA,NA
"RT @OpenDataZurich: Sämtliche Gastwirtschaftsbetriebe der Stadt #Zürich (Stand 31.12.2016) sind als #OpenData verfügbar: https://t.co/Z9svQ…",FALSE,0,NA,2017-02-17 13:11:58,FALSE,NA,"832578336111083520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gifou22",4,TRUE,FALSE,NA,NA
"RT @OpenDataZurich: Sämtliche Gastwirtschaftsbetriebe der Stadt #Zürich (Stand 31.12.2016) sind als #OpenData verfügbar: https://t.co/Z9svQ…",FALSE,0,NA,2017-02-17 13:11:52,FALSE,NA,"832578312467787776",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OpenDataKoeln",4,TRUE,FALSE,NA,NA
